Math,Art,English,Results
66.2522284353982,38.305880642100355,33.78538856953037,0.0
31.171107608941096,72.95214219764384,7.787006430636634,0.0
52.00680211778108,2.0341081882177647,19.169927116163443,0.0
54.67102793432797,20.5187142904807,91.12697889835111,1.0
18.485445552552704,48.7082544323578,1.929913222698476,0.0
96.95846277645586,87.82524677323465,65.34319241743621,2.0
77.51328233611146,52.72551499506771,38.44089309151849,1.0
93.9498941564189,92.98704822938791,67.26487394323712,2.0
89.48273504276489,48.37968965827963,58.86917203634046,1.0
59.78999788110851,49.044909673594994,22.349875435464426,0.0
92.18742350231169,11.974678850053188,84.72094875733886,1.0
8.84925020519195,80.26562441522198,49.19403826093567,0.0
19.59828624191452,24.69654124670625,82.25360189134717,0.0
4.522728891053807,89.9612489372315,40.60125361882192,0.0
32.53303307632643,91.0824220330396,98.4685553915239,1.0
38.8677289689482,94.33101118741497,77.04893585012962,1.0
27.134903177389592,52.023048910309,96.59502051125735,1.0
82.87375091519293,67.70937847836443,51.43264789098588,1.0
35.67533266935893,77.85158800616635,47.369113229070045,1.0
28.093450968738075,13.10146186504656,75.54538093252579,0.0
54.26960831582485,60.09571949974972,88.02912630134301,1.0
14.092422497476264,3.4297901303311673,96.4145795865558,0.0
80.21969807540397,49.75660833887259,32.455190603249974,1.0
7.455064367977082,15.48426816202274,79.87045738426389,0.0
98.68869366005173,18.29229259620847,21.06455976355367,0.0
77.22447692966574,36.50475666926015,54.557434674544524,1.0
19.87156815341724,43.243716671650304,17.984814840919917,0.0
0.5522117123602399,62.317242453218725,34.73973617503388,0.0
81.54614284548342,7.442841843851566,93.13583672064593,1.0
70.68573438476172,50.36917612374447,14.609069977308609,0.0
72.90071680409874,18.262513025310113,63.24008951351965,1.0
77.12703466859458,57.397517503174186,59.295427292740335,1.0
7.4044651734090365,63.74046122611835,12.073835270898648,0.0
35.84657285442726,55.67092565528539,32.59790437688122,0.0
11.586905952512971,73.82955104783076,56.298150451526574,0.0
86.31034258755935,33.56092442409013,18.717860898849025,0.0
62.329812682755794,76.5106591633131,80.06236564128154,1.0
33.08980248526492,43.27670817081937,97.21565095347499,1.0
6.355835028602364,48.41844983225968,21.475939996247206,0.0
31.09823217156622,64.81021272610714,18.69119647905759,0.0
32.518332202674706,1.835838399922396,45.49350717974446,0.0
72.96061783380641,65.39942214202483,74.77652771400322,1.0
63.75574713552131,61.858514907211536,28.16006102352514,1.0
88.72127425763266,30.984711675327993,1.9879908697280402,0.0
47.22149251619493,8.579428489948949,54.122062803289396,0.0
11.959424593830171,9.093544991304114,95.66005677673076,0.0
71.3244787222995,92.32237469852286,39.12768554069456,1.0
76.07850486168974,68.92793212258371,42.013455418310045,1.0
56.127719756949624,12.710261377074039,96.8901717114038,1.0
77.0967179954561,35.67231693089064,69.46076116267284,1.0
49.379559636439076,59.248299390159644,71.91719228421252,1.0
52.27328293819941,83.55717050906487,56.27020053710676,1.0
42.75410183585496,4.366092871300853,97.46092108632416,0.0
2.541912674409519,23.663313147000885,68.88664844255561,0.0
10.789142699330444,88.97489902953801,89.50327516051695,1.0
3.142918568673425,0.9165550183816484,69.93788657332212,0.0
63.64104112637804,20.13991027938874,73.5115824840396,1.0
31.435598107632668,95.90241759729659,29.04109221422465,1.0
50.85706911647028,61.34018465221711,30.3478698013819,0.0
90.7566473926093,26.167136663750647,78.29846495760292,1.0
24.929222914887493,6.699109439584761,29.670628916989962,0.0
41.038292303562976,2.8191340447222157,56.27700708015316,0.0
75.55511385430486,24.474507963692727,24.935231090670197,0.0
22.879816549162246,88.14858195889104,81.69833808090694,1.0
7.697990982879299,41.59136542975095,11.050135122769,0.0
28.9751452913768,72.0333369165993,82.94466397616644,1.0
16.122128725400444,91.82850353799577,60.27298005076018,1.0
92.96976523425731,40.80404616028166,18.690953482707727,1.0
80.8120379564417,19.127737103739705,54.20353855061182,1.0
63.34037565104234,51.71179308569195,28.249883684734044,0.0
87.14605901877177,90.80836870598544,32.34673347304966,1.0
80.36720768991145,80.43744141377006,35.15280415968803,1.0
18.657005888603585,6.582984336315379,6.331924697232094,0.0
89.25589984899777,69.25728000775818,98.59616844014174,2.0
53.93422419156507,57.18975224589538,3.1534628131224096,0.0
80.74401551640625,90.74631763464255,66.24968731842785,2.0
89.60912999234932,12.248141685029722,37.12276477574306,0.0
31.800347497186387,53.40361132046566,64.6010290946699,0.0
11.005192452767677,87.94626935118923,35.62482530875838,0.0
22.793516254194166,41.0023786741743,67.37506462588587,0.0
42.71077886262563,48.19949177328671,72.92355094683607,1.0
81.80147659224932,7.046067766695829,69.05526403996448,1.0
86.07305832563435,27.814364044891082,11.396198135815228,0.0
0.6952130531190703,32.45066491689473,65.68932346546846,0.0
51.07473025775657,94.51224487448869,27.998754945409733,1.0
41.7411003148779,28.266736054115903,2.8801370569333518,0.0
22.210781047073024,46.0868735269652,41.4830671888954,0.0
11.98653673336828,67.13044235642798,43.354310280380105,0.0
33.7615171403628,16.21833724078774,46.71741333524465,0.0
94.29097039125192,48.64423871418745,70.48241653907162,1.0
32.320293202075526,73.85390394759077,30.884380914245913,0.0
51.87906217433661,86.6855213027066,31.528051310392257,1.0
70.30189588951778,62.62592746624267,6.055225624126059,0.0
36.3629602379294,66.90535153169479,68.68212159922959,1.0
97.17820827209607,12.628347258456895,56.782609139958396,1.0
96.24472949421113,94.57764972463471,34.942511269378805,2.0
25.178229582536417,13.257407748448236,70.51889789173546,0.0
49.72485058923854,77.46729371817983,53.73577492268772,1.0
30.087830981676966,26.481632177831884,46.924494587053964,0.0
28.484049437746762,93.35931437012516,51.13245436611265,1.0
3.6886947354532795,71.99595393694796,63.63481252670565,0.0
60.956433397989684,75.38137129783689,66.00026045745994,1.0
50.26790232288615,21.905917305988332,28.895781914071716,0.0
5.147875124998935,44.30399766351608,14.074336339115323,0.0
27.864646423661142,61.78131945892864,15.663418119051876,0.0
90.82658859666537,76.99736182066009,63.939088590300166,2.0
23.95618906669724,10.395937591238958,87.2873285767126,0.0
14.48948720912231,96.23653164545284,40.94962783455518,1.0
48.9452760277563,89.0220670554556,16.952016032946236,1.0
98.56504541106007,27.034859049558435,75.66024982938546,1.0
24.20552715115004,82.2760243032332,83.24894744194485,1.0
67.21355474058785,51.832392303982346,88.05824431209666,1.0
76.16196153287176,46.18064815620186,60.68314289137332,1.0
23.763754399239968,31.44341058114054,86.07285593880847,0.0
72.82163486118596,58.096858663159246,1.5414958448407678,0.0
36.77831327192532,72.98891177035978,10.723580176952352,0.0
63.23058305935795,41.09329049627583,9.257606705209875,0.0
63.35297107608947,62.92191930082921,71.2604684254733,1.0
53.57746840747585,69.93129211553037,6.958178354357902,0.0
9.02897700544083,71.11218170152858,49.636437246630706,0.0
83.5302495589238,5.196609813118025,47.27068986362891,0.0
32.07800649717358,85.97478056850669,31.07035235582409,0.0
18.651851039985424,45.82533147650479,87.04051699420998,1.0
4.077514155476392,26.241608169621443,17.0433201879996,0.0
59.08929431882418,24.176450747968158,35.246278439923984,0.0
67.75643618422824,48.301411284395044,77.41715000229291,1.0
1.6587828927856152,88.68315394689591,3.0422314393284244,0.0
51.2093058299281,37.83475816826469,67.29504002463686,1.0
22.649577519793795,74.97257467835433,81.63977263615706,1.0
64.51727904094498,9.68187309872186,93.22678388381672,1.0
17.436642900499145,47.60567021510618,87.62966404914849,1.0
69.09377381024659,99.16861403927356,31.938411683368518,1.0
38.67353463005374,77.0437802792337,58.63641413229526,1.0
93.67299887367345,21.0528488440613,7.729349315046585,0.0
13.752094414599325,50.14414736979107,25.78700035480086,0.0
34.10663510502585,23.362476364856654,9.422237874750738,0.0
11.347352124058908,40.95609272625092,31.518729015396385,0.0
92.46936182785628,78.00840237349648,87.51872134587289,2.0
87.7339353380981,77.12248152904037,34.71668396742926,1.0
25.79416277151556,22.810037790238514,56.18981030014264,0.0
65.99840460341791,92.22233181548602,43.338084811494085,1.0
81.72222002012158,59.25681827648268,45.89165242987353,1.0
55.52008115994623,37.992429096201455,96.95720518365583,1.0
52.965057835600646,50.19355807808606,29.615446826385792,0.0
24.18522909004517,60.50712534377437,62.73244695231713,0.0
9.310276780589922,55.98905318457854,42.0062669579447,0.0
89.72157579533267,48.64050355361782,6.1146181047686206,0.0
90.04180571633304,50.49328040894001,48.9330831624236,1.0
63.31014572732679,17.641191042788616,81.33433290451083,1.0
33.90297910487007,81.27329043046794,9.875296868168837,0.0
34.92095746126609,54.176031994101535,6.9591847396308975,0.0
72.59556788702393,13.107986170470308,15.363152039326666,0.0
89.71102599525771,76.61571015827779,76.44001113893061,2.0
88.70864242651173,93.24439783773508,72.3995384144738,2.0
77.98755458576238,94.7306899236962,56.501776890611055,2.0
64.20316461542878,36.901773241117276,46.82264040926324,0.0
8.413996499504883,13.551687356075403,88.83258147026221,0.0
16.162871409461378,51.839962663306515,76.66978238334825,0.0
89.85541885270793,11.260922934922068,81.19422513018051,1.0
60.642905965958995,93.39874185126172,81.32623013506543,2.0
0.9197051616629648,18.357962735514597,64.2717154745558,0.0
10.147154286603211,25.276585995116406,45.80146243159459,0.0
66.35017691080559,40.663652688497045,86.46777525856504,1.0
0.5061583846218687,38.31644685591258,92.60074176032506,0.0
16.080805141749867,79.4662892397889,2.3806043258343013,0.0
54.87337893665861,45.631682055096235,5.1554873266251295,0.0
69.18951976926932,17.07682600033369,95.87432969084372,1.0
65.19612595026005,26.72098954860741,27.716061384419476,0.0
22.42693094605598,50.9113385187522,87.33694396494187,1.0
71.2179221347536,14.745391742613489,38.879511896140265,0.0
23.724908749680008,61.16556756460141,11.91000576093556,0.0
32.539969815926774,56.57473065511459,8.044320020933426,0.0
74.64914051180241,71.47023163822577,15.650789908045649,1.0
64.96328990472146,93.77046153793677,24.989319486736473,1.0
84.9223410494178,91.22545611011557,48.851835393082624,1.0
65.76128923003434,94.60756180688314,70.14979005657835,2.0
56.830860333547164,24.471559702370094,98.63985764853,1.0
9.367476782809248,13.156530663935461,44.150674328917106,0.0
36.77158030594335,30.22767004964485,51.81849423431098,0.0
26.520236768172545,89.50851727663147,52.18157013832556,1.0
24.398964337908357,97.20534746234883,53.94343554879361,1.0
97.30105547524455,85.9324951070476,51.77406571044622,2.0
39.30977246667604,11.00177211275436,0.8774755061917827,0.0
89.20465551771133,94.74279980597932,0.17248221098407068,1.0
63.11386259972629,42.3358027350786,9.766631812612292,0.0
79.48113035416485,0.9310290762353679,10.155660342917884,0.0
50.26370931051921,44.23937407481936,70.48969089547961,1.0
57.69038846263591,4.606916967546759,20.491603251599976,0.0
49.25176938188639,54.387792116111754,89.47141047556129,1.0
19.52429877980445,33.855402743705135,92.86063295770195,0.0
72.24521152615053,47.343493359404874,97.58933378958987,1.0
28.07723624408558,61.3170360743117,93.90813048870201,1.0
2.431596643145384,86.88010958178202,27.188832191852462,0.0
64.54722959071678,66.19015764719286,50.97768447035125,1.0
17.711067940704893,43.40488684781807,17.5454970196941,0.0
94.04585843529144,81.9427853670365,80.62096551724332,2.0
95.39285770025873,90.55821375731323,88.84317051440961,2.0
91.48643902204485,11.975996643219721,85.12888392975148,1.0
37.01587002554444,53.19329775527915,43.33669486968349,0.0
1.5456616528867428,28.451195974244413,75.8673884686781,0.0
92.83185625877253,4.706119787694741,9.757916957626945,0.0
42.81841483173143,66.85466951139854,4.024477061925069,0.0
96.66548190436696,86.27707774592255,75.32364143087608,2.0
96.36199770892529,16.290265447739404,42.53552743286837,1.0
85.300945546736,81.24136576239005,99.55492647395691,2.0
29.444889206958567,85.33957335369416,9.72542158555324,0.0
38.50977286019253,91.43404426664836,85.56276815352336,1.0
85.11366715168569,26.528508908605243,47.99830655289917,1.0
31.692200515627768,90.39530651898893,82.71501955038771,1.0
16.94927466860925,32.06627547364322,81.71272821701449,0.0
55.68012624583501,55.23380134555028,91.59920013620774,1.0
93.6154774160781,5.050747083228213,29.78500112861028,0.0
69.6029796674973,4.388108836874361,94.9799353462003,1.0
57.0061170089365,72.03732127322029,15.166696035762028,0.0
9.717649377076853,44.4479977977791,8.196877759349054,0.0
61.500722669916975,25.629237536921757,43.161551737234916,0.0
99.00538501042632,19.04134960249102,82.83229686418426,1.0
14.008401523652402,66.9953490859218,47.34211306334456,0.0
51.832965236373674,0.04015440253398728,82.92866775305141,0.0
87.73730719279554,80.58911691968542,72.96868057943053,2.0
74.07686177542044,7.924960612992882,20.942838613893354,0.0
69.7015740995268,19.148961490811946,94.88816248994638,1.0
70.24840839871092,38.62363952990896,6.078116862940341,0.0
35.94911512197552,48.48587397161036,89.82797075437949,1.0
29.359184426449335,35.49951158139418,30.4443448990374,0.0
80.93611554785136,32.071216498429386,50.01480831643993,1.0
81.01133946791808,96.39160120731884,42.235187270073446,1.0
86.70723185801037,64.15796812433942,17.18345569169162,1.0
91.32405525564712,2.343295536738821,35.81468664016931,0.0
51.13423988609378,43.01759084443132,19.293443629279526,0.0
50.15162946871996,87.50086997439702,20.388647546052386,1.0
79.82951789667752,30.145618641066797,18.705683602638036,0.0
64.99639307777652,9.455634477438824,48.901738034659424,0.0
70.19668772577033,75.83847715899178,79.79313675113156,2.0
79.57926694361011,60.60138319360813,56.8970033761241,1.0
89.00053418175663,57.03125078265039,89.32065885508419,2.0
33.79951568515358,5.357655960740793,63.65444885767242,0.0
37.5582952639944,14.049900979551733,68.93401156326044,0.0
9.3981939840869,62.25493962131138,66.76072297270032,0.0
57.8280140996174,20.782384145883583,44.945919318374116,0.0
3.5942273796742086,50.40700797484243,68.93388222000829,0.0
46.55980181324602,54.488168602939346,6.970774646896116,0.0
54.26446347075766,28.35071902709394,85.98514719156631,1.0
28.65412521282844,94.84251555414929,77.78121434439174,1.0
59.08332605690107,84.24641068355751,24.522995823167882,1.0
3.050024993904943,72.23735076327985,76.80324542540824,1.0
3.7348188749214417,7.7993866409409085,1.2642601400018494,0.0
82.26005606596583,10.613001930901945,21.724657248088043,0.0
36.019064141126286,49.27813458649557,6.513723867089594,0.0
12.706051265188478,16.071334919098568,78.02269166178947,0.0
52.224326005480435,97.8265463529474,75.58741511783872,2.0
76.99935530986109,15.852023402740944,81.36360238018307,1.0
21.582102749684317,48.746783546397396,0.4481693325528835,0.0
62.28904758190003,36.41210568415054,50.1232726678408,0.0
8.5347464993768,63.938642145409794,70.48361975173366,0.0
5.16817211686077,12.90364088894249,15.540112873901545,0.0
53.1354631568148,43.03164280423909,64.97907275126246,1.0
54.06351216101065,27.470503280714365,8.411009930968572,0.0
63.742990149820656,88.77515246716881,18.132585610431317,1.0
72.60913337226616,4.058571213469508,47.5796814994601,0.0
97.58520794625346,91.37274940064593,65.3565152681102,2.0
51.630034830119534,83.29941385530005,14.586912695389609,0.0
32.2956472941246,29.757071644081545,18.52233308309379,0.0
79.51861947687037,78.92906546771047,20.4446367065663,1.0
27.083225126207424,3.121356033874756,23.870080469897847,0.0
43.89714207056361,96.68655502933936,22.655384852629123,1.0
7.845638134226595,52.65949425897893,39.51491084976367,0.0
2.535074341545751,30.328102606544526,65.37896508367228,0.0
96.26484146779251,36.25832125946771,43.80317831344696,1.0
83.59801205122058,6.640535346049736,77.59739087498882,1.0
69.59742060936979,98.93495140420391,71.92685059486148,2.0
40.89529444142699,3.9291945150692453,12.652691404907568,0.0
17.329432007084577,65.49071231478591,4.884162332074393,0.0
15.643704267108605,44.273592770645834,87.79415639996061,0.0
25.024289816459532,94.89162181887151,7.983106656287342,0.0
54.92266647061205,24.599974030679515,14.833918071971308,0.0
71.45959227000624,53.20868239380113,2.213327555811806,0.0
66.01973767177313,48.2356208582753,62.83363652986538,1.0
27.993389694594285,70.28664440501014,58.237056315834856,1.0
95.48652806631941,6.801023195242051,98.69036664352556,1.0
73.78969166957685,19.378913002335484,88.6932396317172,1.0
55.43540525114007,21.456482009284983,41.08431774809097,0.0
61.17207462343522,73.81507548416897,37.1585840912535,1.0
41.96000624277899,18.913869632674007,29.68520342799851,0.0
24.773098950115745,57.349176389097664,15.240692003788137,0.0
35.597267865126156,21.52438205009537,13.808365660200906,0.0
75.78461104643691,86.16249500839784,13.228370800960542,1.0
1.4393488629755868,94.21854544896385,11.411475718677854,0.0
11.607264050691624,51.84929749422405,24.05120424055369,0.0
4.600264202175275,35.23088842091783,30.666863031311642,0.0
4.072880231897013,23.405777501749913,96.15789710389159,0.0
85.54605840110072,4.978100152304377,57.84732510018857,0.0
70.36578593800236,26.85000761974954,98.7595774513281,1.0
47.41738290873252,65.42357799453178,37.246694782567324,1.0
9.783416065100148,53.36169313092108,45.7626632589441,0.0
49.16158751168324,94.40412782809274,32.457865916527915,1.0
47.34717707805657,39.62772624917006,18.288765089655268,0.0
17.320186991001517,69.38633423283946,14.316470777757917,0.0
43.385164923797305,48.93227474751214,94.50791978078318,1.0
39.85047343973734,51.25762159242117,98.68106817987558,1.0
61.585009805221645,26.777431460411748,4.490949650873155,0.0
63.50936508676438,45.49507768419997,15.034587473176654,0.0
4.530400977204452,47.07849970127073,42.35240923010226,0.0
37.46126146264712,70.66425217489339,18.63334763444073,0.0
62.58599157142364,94.06399991861139,36.38803936268833,1.0
50.31362585800877,32.93212774825043,12.909634985963336,0.0
85.64898411883223,4.2200468581298445,45.65117567217902,0.0
65.8693631618945,49.62951255006397,27.16946161692593,0.0
16.29344270814297,54.446133214916856,35.190505575866084,0.0
7.056874740042984,16.844055113191526,9.43126514627476,0.0
64.24192782063156,76.04646062760668,42.81280507101417,1.0
2.6511310541621813,98.49291084414916,98.32576109615698,1.0
58.57755812734633,94.57747170084609,32.88330468811903,1.0
94.02302414249576,19.71060388236522,87.6429274842435,1.0
57.5474177875879,87.53632399007607,84.31991416236852,2.0
38.816992620652194,70.44936364116847,95.20584182972107,1.0
64.32882184423532,45.384656380691155,79.01095122670945,1.0
45.825289049151664,54.0610994324729,65.95968270588149,1.0
54.56167893159349,84.9600174982458,85.65844442274576,2.0
94.14648087765252,48.01349396383732,7.564468065734964,0.0
38.610263780077425,37.320736910512686,46.28306571988078,0.0
96.11905638239142,49.32474930259858,98.92562386150588,2.0
90.53506419560637,57.91298040350491,76.96001512947322,2.0
19.579113478929642,18.907765377834885,96.2075378037223,0.0
6.9361300875165455,90.09077302669907,77.96343561334791,1.0
10.077800137742665,67.41869488296139,87.48819674421442,1.0
1.8221825651549728,63.326891733748894,70.6529632303191,0.0
9.44429607559284,9.949622618063813,76.05020044172399,0.0
68.30067734163569,60.41739381725918,52.31780098395007,1.0
7.118864846022898,12.096066223849233,92.4237700814133,0.0
31.89756302937613,7.869767519539906,82.50389106233617,0.0
84.48753109694546,52.73108956423933,84.38849656656322,1.0
2.3271935735825866,40.2785534046495,67.30091009630523,0.0
81.44684825889358,58.88102701562232,30.4579947087249,1.0
28.185477477339994,8.92221680572386,3.562979539013933,0.0
11.816482762165625,43.09830628472584,93.56551294095445,0.0
69.67371653641507,17.4786715045158,58.61203488054969,0.0
62.8942846779884,98.71000859241165,29.814297114814025,1.0
87.74720135270529,56.11502124351744,14.91351078475378,1.0
73.50710438038858,68.74368609408673,82.95231655007547,2.0
80.34809303848486,32.541828068260784,83.65201944475788,1.0
28.203457257130648,9.473891477934416,81.45079681305315,0.0
17.743954377972283,97.58708627835367,64.50826919667863,1.0
75.06147516408583,28.62590353831832,36.60153875918759,0.0
80.6834739267264,42.38081851735742,30.4070284780257,1.0
99.05051420006733,64.9863921702575,0.8554770118170185,1.0
41.26176769114265,2.4697297686111286,83.36075586882403,0.0
37.201808579278314,81.0259130517287,8.743269749364247,0.0
77.64129607419969,53.65781900286203,63.07549980407676,1.0
34.08035402530179,27.821718706882216,50.40749468400884,0.0
93.07573256035647,6.160798529246925,52.66893589263512,1.0
85.84127518430118,16.249841547444145,92.67128453077733,1.0
42.89940273750184,89.50338588534369,3.161501127124211,0.0
75.08710677914974,68.60242239358911,77.33922246287723,1.0
75.45428740846823,24.990172163688985,5.205239836730713,0.0
10.31238688359326,6.560076494502953,3.81536059353772,0.0
90.25529066795667,69.06153123866363,42.98176981413819,1.0
50.525237244785714,57.24077259677651,6.307517434296672,0.0
82.64574661077417,40.4519524458235,78.91439512929121,1.0
32.00496010306117,36.361144919006385,52.95630936483372,0.0
89.55232284962005,21.68142759291083,2.9038782659774443,0.0
38.92016787341631,66.96112565375176,4.050068648191951,0.0
1.083765148029836,97.06680277938705,61.26685297394794,1.0
90.53819764192636,17.571524583682585,80.61118176584048,1.0
9.128667678613356,59.71166200155034,43.779953127477356,0.0
31.93136375904149,42.41850557459762,55.45806715356244,0.0
95.0061967050805,44.668872174466486,79.98294540499016,1.0
95.06071469375561,25.41472801278144,61.05061740418192,1.0
57.34378881232861,82.5134875661419,22.476023765881948,1.0
63.183721216979926,48.52556041472411,61.30520258694786,1.0
44.84455219783198,54.34058521982641,62.82794590652136,1.0
29.321077169806454,30.476091279732575,73.41069808811267,0.0
32.8664545369916,18.180846566694974,62.087418755680126,0.0
67.25184560770384,8.591038820282048,96.9242130458038,1.0
75.237452943768,71.41191409249159,19.728830871706847,1.0
79.15790437258485,19.623428168785562,95.10906795670763,1.0
78.96181427945538,69.00753541887977,53.83394903500162,1.0
9.120610304869036,39.03764460469539,67.1956140494912,0.0
49.442030470258146,41.57748009896515,9.946159745218985,0.0
5.755876001664428,46.91774960927717,38.0575941378107,0.0
54.95288823237355,36.77085081275432,76.93791464631727,1.0
44.1530501373377,10.061997722259008,70.69110150989903,0.0
88.77041827582998,30.963181000284578,4.013938816541018,0.0
35.09150125520787,66.37343606939385,54.65942634972446,1.0
11.706701642760587,66.57844014688709,8.827819296840945,0.0
14.299168205283586,28.622430723999436,99.58564291781623,0.0
76.15106317174723,46.0102626557688,89.72965885332947,1.0
61.82180633162611,19.344722801193747,2.1080660428536957,0.0
10.112267612279025,21.037208152983577,85.86495789026309,0.0
8.410680611499743,2.3047088406607408,91.94296005584076,0.0
70.096913145912,89.67465499077446,35.35482225634551,1.0
7.276300636419353,21.07066650749062,71.95016550477659,0.0
82.18600592903562,22.75338769364633,44.21037462077789,0.0
70.62422271564962,27.96014326451318,65.52324845763441,1.0
8.134878064189976,12.7408071695429,34.031740429819145,0.0
8.483771408519193,63.92628831813628,32.25592366332683,0.0
98.66395785011754,7.514295317758657,42.443388885757905,0.0
37.427079575612034,13.420242632635027,14.556775865250115,0.0
37.06421470668909,64.47567265900929,83.11389644353827,1.0
81.27995672575025,33.96606204814427,34.869789536163665,1.0
94.72485773838586,70.7947826701189,40.01495539058452,1.0
98.6001063822871,55.742474467014205,89.40546127021446,2.0
75.33781852589416,25.602117306151307,49.66238140631714,1.0
37.62595855309158,65.08279504893281,54.42539093508629,1.0
8.350071669866876,11.627368029288066,95.64981247770984,0.0
77.71469159274368,53.64103830800304,88.67263831449893,1.0
55.840424973580504,43.71481050450347,16.94667088884395,0.0
42.42220092469763,26.787358281744076,47.321502991810505,0.0
90.6354385094736,60.40049977395001,97.12962274285455,2.0
11.119748230615134,87.13335923402825,37.236629822860266,0.0
49.262510429085914,99.89046997630767,37.157310851620004,1.0
1.1353644767419069,60.77627687434245,19.503023178915434,0.0
46.86606419941263,40.470587432917014,11.432311411912522,0.0
5.630327568183735,22.52071002162016,74.03047907559818,0.0
11.881791626807193,25.709608939511174,77.00304687015165,0.0
11.752624677710488,47.94549781497657,96.90129635029999,1.0
64.92103021160635,36.72777012807092,77.3418210905363,1.0
74.60448792654233,91.38145226249442,24.33524940335987,1.0
58.336876509715964,36.82954676557095,4.011657828851545,0.0
96.21725484745419,37.34445911454355,98.54373843696602,2.0
37.48705795237041,38.35345124339769,34.04506955436057,0.0
28.571208628186074,83.66202103676581,31.197154243242075,0.0
86.85991281894603,65.07883208469019,90.59552097493825,2.0
22.359583851945263,61.416885031889265,58.50998985449861,0.0
96.32225394406113,33.41430223838622,21.487117384913457,1.0
1.2154474689816341,81.79041768324394,88.90962427162395,1.0
96.98788267076391,3.8363861355701134,99.33608550547433,1.0
4.315991195057611,87.07971723381132,8.667856115083072,0.0
89.11431136980711,51.27498997939296,86.22516283024872,2.0
52.77011090862999,39.82502348634128,39.0515697684394,0.0
99.29647961193004,49.71672807176857,52.407244650670435,1.0
7.379656473539886,66.7415530533831,91.48159757649807,1.0
55.38542844013208,1.276542651789736,97.33791957751173,1.0
96.9302535619099,87.15518564582477,26.216391040879937,1.0
52.30978441701488,44.673952531139285,21.28507709599138,0.0
62.93986381352625,34.296651970007815,8.051655859151186,0.0
69.57486889846172,13.82455656340571,56.1797852662138,0.0
45.454106476777326,43.94653743584421,1.3604395450668272,0.0
62.75580800840635,49.632277128437885,41.18982976099366,1.0
58.43143119231002,40.36466944934778,7.3384016652008555,0.0
90.11580104909889,67.86600938268971,40.522578292933396,1.0
4.5446380341457875,42.0896528759226,3.9932189265609264,0.0
28.096318959223034,96.14175778465733,83.52172606087689,1.0
95.04114840765587,59.92775178235918,20.973899393856588,1.0
89.02637838909163,80.74779356519089,32.8308710357912,1.0
45.56567527857129,10.935590310947884,87.0047996606392,0.0
62.013259780153675,39.72912929459057,74.6266061332205,1.0
27.738118298113267,33.68477014471527,21.90383616420585,0.0
18.81211597237613,56.94823881365918,7.189941865749605,0.0
46.36984049399822,86.11135200614257,71.56737768553396,1.0
35.33522280260528,7.833821776200667,39.07025506881093,0.0
58.365611185087204,7.257479804471078,76.60799991182212,0.0
