Attribute1,Attribute2,Passed
81.27995672575025,86.81422543775054,1
94.72485773838586,17.71497894473859,1
98.6001063822871,69.26259522261645,1
75.33781852589416,83.81152896481102,1
37.62595855309158,94.46142194740233,1
8.350071669866876,68.32480282896458,0
77.71469159274368,49.71747640084273,1
55.840424973580504,61.78472402012139,1
42.42220092469763,86.89049844787182,1
90.6354385094736,57.060974663882966,1
11.119748230615134,3.038705969683686,0
49.262510429085914,93.09486955069778,1
1.1353644767419069,68.95267510315611,0
46.86606419941263,67.65133857772466,1
5.630327568183735,21.567515239771716,0
11.881791626807193,65.88854702326572,0
11.752624677710488,39.386440565415846,0
64.92103021160635,65.12329770414921,1
74.60448792654233,10.659303030799073,0
58.336876509715964,65.7845304603036,1
96.21725484745419,99.94137257706666,1
37.48705795237041,4.821203886055603,0
28.571208628186074,97.71741842213173,1
86.85991281894603,40.690796072287064,1
22.359583851945263,87.07534503372591,1
96.32225394406113,78.23854840582734,1
1.2154474689816341,56.70162609866678,0
96.98788267076391,73.84492092513266,1
4.315991195057611,87.8515561301348,0
89.11431136980711,40.4140321651033,1
52.77011090862999,32.70331615632387,0
99.29647961193004,66.75933855635847,1
7.379656473539886,80.78459419412586,0
55.38542844013208,76.22851347766158,1
96.9302535619099,79.78136488586345,1
52.30978441701488,43.5583314812933,0
62.93986381352625,81.78342161750216,1
69.57486889846172,12.020905537060845,0
45.454106476777326,54.448909796084955,0
62.75580800840635,0.575866049812157,0
58.43143119231002,32.45858299002703,0
90.11580104909889,36.646153487139784,1
4.5446380341457875,39.61726916092554,0
28.096318959223034,69.54672066898621,0
95.04114840765587,38.85581012703457,1
89.02637838909163,44.86936226225306,1
45.56567527857129,23.754413087432745,0
62.013259780153675,37.325179162934006,0
27.738118298113267,22.726962726315147,0
18.81211597237613,7.319592376844364,0
46.36984049399822,60.34485933813779,1
35.33522280260528,66.82127985550163,1
58.365611185087204,61.94903460096145,1
7.773463696498483,46.34940438005724,0
97.43948076661665,37.978578017922985,1
98.62107444796028,86.33336495718252,1
69.81617140197451,51.908178513621806,1
53.60963663441204,47.9181877629731,1
30.952761628632775,2.5642065806435688,0
81.37950197069486,34.12478276261564,1
68.47311725538793,38.019561878585705,1
16.26169393448913,39.88227808969005,0
91.09271844938425,58.017236922733225,1
82.2537242923169,53.360254672687844,1
94.9799913291924,60.79050927934446,1
72.571950838836,76.48832615421283,1
61.34151959357899,81.29857387160935,1
41.82430362906189,71.81230762264944,1
93.27284833540132,95.55236959549347,1
86.60638895004084,1.823258267636163,0
4.521867010618941,19.57779856835461,0
2.6366974497252005,0.756287497814212,0
37.64633668780496,64.7474714154603,1
81.0553330781833,89.8030548949987,1
98.72761293149445,24.34822965762993,1
15.041689110352818,92.70345447963066,1
59.41307153521351,6.026739028956085,0
38.08908566310215,93.44360268055144,1
96.99143978146031,35.16226872396344,1
84.21189231357087,10.142082844921651,0
83.83287047111378,48.58717591863256,1
46.86931597949703,25.677656772050796,0
41.48195023376652,28.487290196192284,0
27.340707193070624,30.728996492628657,0
5.6375496650927115,80.30258978326634,0
86.47223762550531,53.91612766752545,1
81.29010091300776,31.130769915600364,1
99.97176732861305,61.03337833109184,1
99.66368370739053,71.61506742231936,1
55.543170560262745,27.262400073353376,0
76.89874151805105,41.354910152535155,1
94.47657298824281,12.188609333694755,1
84.96473906774115,18.11493495346803,1
24.734810174319765,68.11178539649828,0
45.05441353100935,18.143834769562694,0
12.915941515149498,52.516338366706016,0
95.40510272587224,70.90462617224327,1
60.617463445088006,10.687692309474384,0
22.864280550346272,56.73122196289035,0
67.17006844058567,25.656278370136377,0
61.81282404578958,96.29268752375798,1
35.81627180328405,48.35456467199247,0
11.355759219962902,80.59925497751581,0
67.15731955927996,55.022654215626176,1
52.03077009037933,4.341253285481916,0
77.23183917356393,63.31513755940223,1
52.01635011119934,95.14033422066571,1
85.21815003185401,60.16118201463312,1
55.190683877448556,81.91888594267903,1
56.093797153538624,88.42064633484078,1
87.66536026583451,22.807977194893247,1
40.3482866212397,21.204483990822666,0
13.401522845064074,61.09809888509917,0
2.8782676313338973,41.10284698067047,0
75.5137255673619,83.98613028667204,1
62.03095513534647,90.00231233980112,1
70.40797680992236,35.34213793027181,1
21.296416150891073,23.687055897448207,0
13.637147558676975,78.05255152438619,0
1.4544665667881929,27.48060355481361,0
35.058755880659696,82.26143185136785,1
58.991768685463306,42.37382536487628,1
39.22440450997323,66.75498992914704,1
43.747492202372904,9.553531383466819,0
90.41586944937484,62.3859324676573,1
34.82554670233004,45.17676787372291,0
51.39894891598108,58.66084631754741,1
78.3653012741143,16.801420774486342,0
39.65427823212701,73.68737449441821,1
62.20867002278735,86.27970775432286,1
86.23637087467452,21.673980009077564,1
94.9520623657642,9.571455552016172,1
14.707348092903793,2.3638586046336396,0
92.65876251614944,64.1971500443266,1
49.21162930795382,60.70940360887808,1
25.824438829895836,54.669741271407005,0
45.913575623826134,23.194709611597542,0
98.0032575285477,39.09059959055147,1
49.26180939928696,59.4476335186173,1
32.875161028750824,49.67668588591694,0
63.34008543167258,98.77855202148874,1
24.014561877819308,13.643975255673313,0
7.586332810866391,69.51445540475937,0
12.887972191064922,40.431876810429216,0
12.804583895777244,42.819961492561475,0
15.190269351229436,71.75977656581762,0
13.882717264941014,69.24361513243696,0
64.08747448032146,99.12559937021884,1
18.188008439914483,12.839428945412523,0
34.56672833238632,10.410964938416633,0
89.67884099060119,72.43388171287411,1
47.39616402628724,57.83869170064091,1
66.75577385210272,27.416066655980586,0
17.231987120162984,7.9419368988986605,0
19.228901880867078,8.565824959643054,0
4.086861626647886,89.41908746641182,0
16.893506307216455,19.18673247187429,0
27.85903390319586,32.33715621155208,0
17.70104842767468,22.6656402226988,0
8.87025337570556,35.49963058319373,0
12.06358711006008,6.942384274609337,0
46.077876803272574,51.90597909082704,0
20.63337184057925,6.76125635922149,0
36.42698610480755,80.03565078223616,1
50.34172708548569,23.3712081910433,0
69.03948286293652,54.00119146045106,1
3.9312139841098936,88.00790875614582,0
79.94103989090426,65.08773690471942,1
62.79003894909078,53.29577865513353,1
8.17590319488719,32.43337531153756,0
87.35786241067773,33.300191305819794,1
92.08724005318132,66.94869551981901,1
6.107795985486375,99.41393612211675,1
27.687764814720374,66.18391898493786,0
80.62012797930613,55.77834173700249,1
74.82596903836584,73.06505102392461,1
18.45210193563773,46.52056122837182,0
20.93493233367103,6.0142342600785215,0
37.0472102791382,56.22968158779098,0
48.45229851910213,95.76252845053801,1
61.825477153029595,17.530294235765965,0
36.891363956977244,69.00048908206658,1
46.25347161331479,20.093368865905646,0
74.74709381337566,53.582768447308126,1
3.66832028905979,9.667644964671961,0
25.243694434402077,45.037093625818514,0
71.33495858845524,75.61633288952461,1
89.52068376871993,34.757152423898205,1
51.167744211566614,66.4911724487218,1
53.211348526531566,79.54499607897291,1
10.717201133977605,92.71778194794527,1
44.741236682345466,23.464208185545353,0
53.261726645502314,39.931591580930814,0
24.247050363472965,15.241601333041743,0
26.924323094938096,99.24835021583752,1
37.728416310462265,92.70009679242953,1
2.007119777772637,53.99571302805596,0
32.20791655831783,84.20332943764213,1
21.144800699654464,52.09579772720422,0
32.74973521779147,62.35856880027597,0
11.976213181925122,8.912443211601662,0
89.0527280739895,75.52704204968079,1
59.359245355404866,12.771348363523483,0
67.91023191444896,82.60676302525283,1
78.91712386073382,78.20280876703859,1
49.84421989290573,70.87446977429764,1
8.69202880874237,3.6160380524762115,0
53.71065418185478,30.31283559453286,0
58.68411180208791,26.311256991084285,0
74.54394741843299,36.01364074715191,1
43.16595462296794,8.764274676383854,0
12.758030279556376,93.69578230310628,1
28.377590579872447,55.38022407123763,0
36.30822963986351,30.552431065802356,0
64.59172413316013,39.698151707428345,1
57.077830466891186,44.72025405048357,1
35.60967258978462,60.05943333606173,0
98.65152487929797,51.567942769649775,1
60.577481935688716,91.93919732144174,1
23.72267917359945,49.696348290583025,0
10.178247262040374,99.21580148233127,1
15.285913918433202,85.14249577450957,1
24.595772838450813,20.85105143573358,0
16.06813732595557,93.05952146439162,1
18.656702405130577,11.636639788547608,0
28.50951686938471,81.74497084911916,1
17.33735952947548,38.06232934765801,0
89.67654246264252,87.79743204450695,1
8.023374566164222,86.80566901074504,0
52.451138957025464,80.59254001176211,1
41.03968269896615,79.00304363070614,1
98.23786169086064,30.46791390980408,1
11.203890216805235,8.091928305125219,0
39.785559904574164,40.29801787651615,0
96.94704332753689,17.35245149865087,1
86.55071258939803,69.49510889024617,1
81.707207094928,34.609972653778556,1
25.790282704493983,97.56102008599149,1
17.088758739006582,64.0972077345332,0
66.8643219924431,82.24805636343609,1
92.93759891275857,13.252467274184843,1
55.67628930139298,86.20144822726226,1
57.161268946989985,92.27571905133944,1
27.997909366028416,48.70619188189359,0
76.94929331919369,60.625293775097745,1
18.704374855752338,76.48098009029954,0
32.367923640424365,17.483862726041256,0
42.54364386164168,50.25660764634424,0
50.7610378684455,39.86630277723131,0
24.240973241508023,14.63739921622491,0
11.483682473920354,36.753442229153144,0
61.06200424416326,6.817230938549357,0
28.863055324025577,2.5811906949486985,0
58.123822142261226,13.516628915482276,0
15.436271527420232,96.31151115891738,1
48.114010185481746,54.952953589501696,1
53.258943255158584,96.582216115322,1
5.182353682242691,43.2497878330132,0
33.660427819392055,31.181613308525957,0
13.441467693897424,50.61418628402441,0
6.337497047276774,43.95116886329101,0
98.99602323899452,10.566468426174392,1
32.235384497472296,64.08263146902063,0
80.98744458546349,21.60381825095996,1
25.464065476376383,61.95879548978296,0
68.15027222239293,65.02010923981534,1
76.02278598896865,15.20248531286481,0
59.56387406078443,6.134962711066816,0
47.15761885501584,78.07615860684398,1
41.18409141472685,45.98004237693202,0
34.88682665429953,5.816379550547579,0
92.95291442478259,99.48663171697672,1
83.06194077877291,5.778056099636664,0
96.50269106665125,69.50352288585532,1
12.429722348554472,98.36789252634136,1
73.08674752036443,23.918010421592562,0
93.83404568210378,14.224936868719617,1
18.123306616566015,12.138493942242889,0
6.6496267366777495,30.327514756759555,0
74.11206492900591,10.10458110106467,0
57.44731131799119,69.2161341694132,1
84.1828776758272,6.229179813006269,0
13.97723766262895,50.94221281497897,0
79.52673118598902,99.66968538529768,1
20.162732004774455,81.39702695060188,1
16.36559428657045,61.52194382310109,0
16.426579793099293,30.625362078661166,0
81.45747202313821,62.389583629163845,1
66.51972206962002,52.70414639116516,1
52.30654247691193,42.60833838903715,0
35.88304841235025,13.071037674019948,0
87.72005408131082,88.66042152404667,1
39.244510742263536,44.97846488213225,0
81.65994394715771,19.462251182076507,1
43.91349085702184,36.77593508772896,0
37.69444294249076,41.4129752528927,0
46.26797856696064,82.75378955668742,1
30.13778741641421,73.3614380561402,1
74.76093801762511,76.93048936413398,1
50.27203900924791,1.1031264428647214,0
23.22126951468173,41.615399817976154,0
89.95745732745685,48.13441516353236,1
38.38912213732114,1.9192276823056686,0
54.35528611139886,25.98132087450342,0
90.6472110964547,76.0289823122135,1
62.42379959139921,13.710970572899905,0
11.689804070836407,53.531013145259166,0
93.98321236134751,21.52018720172375,1
62.770805307141785,1.2120774643893273,0
33.49056146570861,24.12014575995415,0
13.927207266338726,97.58737549100537,1
79.4025189270296,80.15371118829896,1
62.00727559285135,95.95766443210334,1
53.34610919763215,48.785404392636245,1
89.38925830509577,10.973619867750351,1
78.85972112245308,54.79594889736929,1
15.167487973275119,45.43773345599609,0
31.172206779554823,84.4357082739616,1
24.848913981446575,9.808258078424458,0
74.3946292572677,48.82411370217782,1
3.353243473577938,15.004866469398426,0
56.98896848713165,32.467592689006,0
76.24586857406905,73.73570773877996,1
87.67656367617495,47.601812936876655,1
34.20817487159075,37.58882851457693,0
82.12573046720128,39.44762785700353,1
11.063173695520723,45.94467684059866,0
84.64522917345182,78.50165438370568,1
12.748866233198243,89.20846889402344,1
